Owner ID,URL,Sort Index,Image,Video,GIF,Link,Long Text,Folder,Post ID,User ID,Username,Screen Name,Content,Language,Created At,Sensitive,Post Type,Views Count,Bookmark Count,Favorite Count,Quote Count,Reply Count,Retweet Count,Avatar,Media,Quoted Post
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2008218442068025640","1767631562",false,false,false,false,false,"unsorted","2008218442068025640","1570085416568750080","勝彦","hlfDhlqMKDrttrM","@qblBOhKlkc77887 ありがとう　グッパイ","ja","2026-01-05T16:46:02.000Z",,"reply","29",0,0,0,0,0,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2008218309205045564","1767631530",false,false,false,false,false,"unsorted","2008218309205045564","1570085416568750080","勝彦","hlfDhlqMKDrttrM","@__10021002 だな　グッパイ","ja","2026-01-05T16:45:30.000Z",,"reply","23",0,1,0,0,0,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2008218210362097908","1767631506",false,false,false,false,false,"unsorted","2008218210362097908","1570085416568750080","勝彦","hlfDhlqMKDrttrM","@Syb0oo サンキュー","ja","2026-01-05T16:45:06.000Z",,"reply","35",0,1,0,0,0,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2008206718510268657","1767628767",true,false,false,false,false,"unsorted","2008206718510268657","1570085416568750080","勝彦","hlfDhlqMKDrttrM","ジィジィのこくだらない思いつき、はじめ社長がいるなら終わり社長は居ないの、くだらなすぎた　😆😆😆😆😚😚グッパイ ","ja","2026-01-05T15:59:27.000Z",false,"post","22608",20,1072,23,10,122,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg","[""https://pbs.twimg.com/media/G96VXlIbIAA62zR.jpg""]",
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2008198775807103054","1767626873",false,false,false,false,false,"unsorted","2008198775807103054","1570085416568750080","勝彦","hlfDhlqMKDrttrM","@ahe_ahe19 よくわかってんじゃねぇか、ガキ〜　グッパイ","ja","2026-01-05T15:27:53.000Z",,"reply","576",0,37,0,0,1,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2008196702550028772","1767626379",false,false,false,false,false,"unsorted","2008196702550028772","1570085416568750080","勝彦","hlfDhlqMKDrttrM","ジィジィだから、訳わからんよ成る程AIか　グッパイ","ja","2026-01-05T15:19:39.000Z",,"quote","12956",3,170,1,7,7,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,"ガキー7年前の動画だけど、キム同志とか言って北朝鮮🇰🇵絶賛してるな、日本で稼いでるのに、とんでもないガキー　🤬🤬🤬🤬🤬🤬😎😎グッパイ"
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2008195940348522968","1767626197",false,false,false,false,false,"unsorted","2008195940348522968","1570085416568750080","勝彦","hlfDhlqMKDrttrM","@t4xhmz ガキー　何で知ってるの草、正真正銘の日本人だわ　グッパイ","ja","2026-01-05T15:16:37.000Z",,"reply","134",0,1,0,0,0,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2007803170307944830","1767532553",false,false,false,false,false,"unsorted","2007803170307944830","1570085416568750080","勝彦","hlfDhlqMKDrttrM","@trowabarton01 サンキュー","ja","2026-01-04T13:15:53.000Z",,"reply","721",0,1,0,0,0,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2007803122987745452","1767532542",false,false,false,false,false,"unsorted","2007803122987745452","1570085416568750080","勝彦","hlfDhlqMKDrttrM","@Mairukun_Mania サンキュー","ja","2026-01-04T13:15:42.000Z",,"reply","857",0,1,0,0,0,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2007803087663272438","1767532533",false,false,false,false,false,"unsorted","2007803087663272438","1570085416568750080","勝彦","hlfDhlqMKDrttrM","@kngwjpnrei サンキュー","ja","2026-01-04T13:15:33.000Z",,"reply","979",0,3,0,0,0,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2007803046680768951","1767532524",false,false,false,false,false,"unsorted","2007803046680768951","1570085416568750080","勝彦","hlfDhlqMKDrttrM","@LeeH4rveyOsw4ld だな　やるしかないかグッパイ","ja","2026-01-04T13:15:24.000Z",,"reply","1285",0,6,0,0,1,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2007802939671503327","1767532498",false,false,false,false,false,"unsorted","2007802939671503327","1570085416568750080","勝彦","hlfDhlqMKDrttrM","@mrzeikintv サンキュー","ja","2026-01-04T13:14:58.000Z",,"reply","938",0,1,0,0,0,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2007802295300636675","1767532345",true,false,false,false,false,"unsorted","2007802295300636675","1570085416568750080","勝彦","hlfDhlqMKDrttrM","差別する気はないけど、ヒガキンこと開発光ひょっとして在日朝鮮人、ジィジィはうたがり深いので　😈😈😈😛😛😛😎😎　グッパイ ","ja","2026-01-04T13:12:25.000Z",false,"post","25694",10,292,16,9,37,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg","[""https://pbs.twimg.com/media/G90ljDYbcAIgO4p.jpg""]",
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2007799981374361704","1767531793",false,false,false,false,false,"unsorted","2007799981374361704","1570085416568750080","勝彦","hlfDhlqMKDrttrM","ガキー7年前の動画だけど、キム同志とか言って北朝鮮🇰🇵絶賛してるな、日本で稼いでるのに、とんでもないガキー　🤬🤬🤬🤬🤬🤬😎😎グッパイ","ja","2026-01-04T13:03:13.000Z",,"quote","56984",53,282,15,17,30,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,"#ヒカマーAI生成 "
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2007795907149070683","1767530821",true,false,false,false,false,"unsorted","2007795907149070683","1570085416568750080","勝彦","hlfDhlqMKDrttrM","本日、月イチの床屋サッパリしたぜ、世間も明日から仕事の人が多いんだろうな、ガッツリ混んでた、まぁ1300円のカット専門店だからしやぁないか、ジィジィも仕事、まぁ明日から仕事の人達も腐らずにやるしかないか　😁😁😁😁😁😁😁😎😎　でわグッパイ ","ja","2026-01-04T12:47:01.000Z",false,"post","37732",24,1591,35,16,99,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg","[""https://pbs.twimg.com/media/G90fvKAaMAIEFIl.jpg""]",
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2007489016703398118","1767457653",false,false,false,false,false,"unsorted","2007489016703398118","1570085416568750080","勝彦","hlfDhlqMKDrttrM","@Tumuji_Kaze777 だな　グッパイ","ja","2026-01-03T16:27:33.000Z",,"reply","140",0,1,0,0,0,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2007429158419476910","1767443382",false,false,false,false,false,"unsorted","2007429158419476910","1570085416568750080","勝彦","hlfDhlqMKDrttrM","@scPgMViECA3fw6O @isabellaaizoa @grok ジィジィはいまだに訳わからんから誤った、すいませんグッパイ","ja","2026-01-03T12:29:42.000Z",,"reply","1507",0,26,0,1,0,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2007411296032174371","1767439123",false,false,false,false,false,"unsorted","2007411296032174371","1570085416568750080","勝彦","hlfDhlqMKDrttrM","新年早々きな臭い話題だけど、遂にベネズエラ🇻🇪のマドロゥ大統領アメリカ🇺🇸に拘束される、自分の私腹だけの大統領だから当然か、これでベネズエラもすこしはマシになるかも、一生刑務所に入ってろガキー　　\n🤬🤬🤬🤬🤬　グッパイ","ja","2026-01-03T11:18:43.000Z",,"quote","23307",2,71,2,1,2,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,"I believe Nicolás Maduro’s days are numbered. Within the next 48 hours, we may see him in U.S. custody. Reports suggest American special forces are operating near the presidential palace. If confirmed, this could mark the same end faced by other dictators before him. All signs point in that direction."
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2007390921965600936","1767434265",false,false,false,false,false,"unsorted","2007390921965600936","1570085416568750080","勝彦","hlfDhlqMKDrttrM","@isabellaaizoa @grok 随分デカイ尻だな、ちょっと🤏キモい　グッパイ","ja","2026-01-03T09:57:45.000Z",,"reply","33313",41,1134,18,14,163,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2007362062532628929","1767427385",true,false,false,false,false,"unsorted","2007362062532628929","1570085416568750080","勝彦","hlfDhlqMKDrttrM","街なか歩いてたら、創価学会員らしき人物に、明けましておめでとう🎉ございます気をつけて行ってらしゃい　て声かけられたガキーおまえらとは永遠に拘りたくないんだからガキー声かけるなキモいんだよ　😡😡😡😡😡😡😛😛　グッパイ ","ja","2026-01-03T08:03:05.000Z",false,"post","36456",27,973,15,11,95,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg","[""https://pbs.twimg.com/media/G9uVJ6laUAA8Eq9.jpg""]",
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2007078998422310991","1767359897",true,false,false,false,false,"unsorted","2007078998422310991","1570085416568750080","勝彦","hlfDhlqMKDrttrM","つまらない事言うけど俺たちジィジィは、いずれこの世界から居なくなるわけだから、若い人達は希望をもって生きてほしいね、ゴメンジィジィのたわごと、グッパイ ","ja","2026-01-02T13:18:17.000Z",false,"post","1505629",2441,54946,1033,159,4229,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg","[""https://pbs.twimg.com/media/G9qTtmIaUAAXK0P.jpg""]",
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2007048206967087434","1767352556",false,false,false,false,false,"unsorted","2007048206967087434","1570085416568750080","勝彦","hlfDhlqMKDrttrM","ガキー社員なのに経営者に反抗するとは、ジィジィは関係ないしガキ〜もっとやらんかい、でわ😛😛😛😛😛　グッパイ","ja","2026-01-02T11:15:56.000Z",,"quote","72811",8,129,3,4,10,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,"UUUM社員の丸山和樹さんミニキンちゃんの顔晒すのはまずいですよ！ "
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2006642880090353819","1767255918",false,false,false,false,false,"unsorted","2006642880090353819","1570085416568750080","勝彦","hlfDhlqMKDrttrM","最近のJRはたるんでるな、新年早々これかい、もうちょっと気合入れてやらんかいガキ〜🤬🤬🤬🤬🤬　グッパイ","ja","2026-01-01T08:25:18.000Z",,"quote","55184",3,81,2,3,8,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,"JR宇都宮線の踏切で列車と車が衝突 東京～宇都宮 運転見合わせ\nhttps://news.web.nhk/newsweb/na/na-k10015017681000 #nhk_news"
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2006641745438908624","1767255648",false,false,false,false,false,"unsorted","2006641745438908624","1570085416568750080","勝彦","hlfDhlqMKDrttrM","@madarame1680021 @atyaadayo @go_4_da 何だこりゃ、趣味悪いなキモいだよガキー\nグッパイ","ja","2026-01-01T08:20:48.000Z",,"reply","651",0,12,0,1,1,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2006623556634030119","1767251311",false,false,false,false,false,"unsorted","2006623556634030119","1570085416568750080","勝彦","hlfDhlqMKDrttrM","親の編集ミスで、子供の顔がさらけ出てしまったな、でもヒガキンは大して気にしてないのか、まぁジィジィもどうでもいいけど、騒いでるのはヒカマニのクソガキ共、ガキーどうでもいいんだよ😛😛😛😛😎😎😎😎　グッパイ","ja","2026-01-01T07:08:31.000Z",,"post","74401",30,387,5,6,33,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2005992725095837872","1767100909",false,false,false,false,false,"unsorted","2005992725095837872","1570085416568750080","勝彦","hlfDhlqMKDrttrM","ガキー　共産主義は終わったんだよ、いいかげんにあきらめろ　グッパイ😎😎🤬🤬","ja","2025-12-30T13:21:49.000Z",,"quote","63702",19,163,4,3,14,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,"Xについたゴミ機能 「画像を編集する」 の有用な使い方が解ったぞ！！！！！！さぁ、使え！！！！！！ "
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2005653362864497117","1767019999",false,false,false,false,false,"unsorted","2005653362864497117","1570085416568750080","勝彦","hlfDhlqMKDrttrM","随分古いネタだけどヒガキンがとんでもない動画あげやかって、ガキーつまんないんだよ　　🤬🤬🤬🤬😎😎グッパイ","ja","2025-12-29T14:53:19.000Z",,"quote","42792",19,174,5,3,12,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,"ロナウドなう "
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2005231767557661158","1766919483",true,false,false,false,false,"unsorted","2005231767557661158","1570085416568750080","勝彦","hlfDhlqMKDrttrM","ジィジィは引っ込んでろて感じだけど、サスケにでてる人達てなんかナルシストぼいから、ヒガキンが挑んでもキビシイぞ、いいかげんにあきらめろガキー😮‍💨😮‍💨😮‍💨😮‍💨😎😎グッパイ ","ja","2025-12-28T10:58:03.000Z",false,"post","17321",2,70,4,3,7,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg","[""https://pbs.twimg.com/media/G9QDqn1bgAAPwwL.jpg""]",
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2004197252005613697","1766672835",true,false,true,false,false,"unsorted","2004197252005613697","1570085416568750080","勝彦","hlfDhlqMKDrttrM","ジョージとか言うガキは、ユーチューブで男磨きとかやってるけど、たいして面白くないんだふざけるな　グッパイ ","ja","2025-12-25T14:27:15.000Z",false,"post","123048",11,327,7,6,28,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg","[""https://pbs.twimg.com/media/G9BWxZiasAArLOi.jpg"",""https://pbs.twimg.com/tweet_video_thumb/G9BWxkyb0AAqpyl.jpg""]",
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2003826371072827413","1766584410",true,false,false,false,false,"unsorted","2003826371072827413","1570085416568750080","勝彦","hlfDhlqMKDrttrM","世間でわXmasイブ、ジィジィにわまったく何にもないんだわ、いつも通りキンミヤのルイボス割り、騒いでるのはクソマスコミ　ガキーいいかげんにせんかいクソマスコミ　🤬🤬🤬🤬🤬🤬🤬😎😎　グッパイ ","ja","2025-12-24T13:53:30.000Z",false,"post","24590",9,425,17,8,75,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg","[""https://pbs.twimg.com/media/G88FdxNaIAASU0a.jpg""]",
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2003824540506534145","1766583974",true,false,false,false,false,"unsorted","2003824540506534145","1570085416568750080","勝彦","hlfDhlqMKDrttrM","","zxx","2025-12-24T13:46:14.000Z",false,"post","12693",1,115,3,3,14,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg","[""https://pbs.twimg.com/media/G88DzNqaUAAg6K7.jpg""]",
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2003811925290000786","1766580966",false,false,false,false,false,"unsorted","2003811925290000786","1570085416568750080","勝彦","hlfDhlqMKDrttrM","@X_incarnation それは見当違いかな、グッパイ","ja","2025-12-24T12:56:06.000Z",,"reply","359",0,2,0,1,0,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2003809431486955523","1766580372",true,false,false,false,false,"unsorted","2003809431486955523","1570085416568750080","勝彦","hlfDhlqMKDrttrM","ジィジィは特に偏った思想はないけど、日本に生まれた人間👱としては、とりあえず天皇陛下万歳😁😁😁😁😁😁😎😎かな　グッパイ ","ja","2025-12-24T12:46:12.000Z",false,"post","12259",2,130,1,2,5,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg","[""https://pbs.twimg.com/media/G872Ds6b0AENNxz.jpg""]",
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2003112940447412248","1766414315",true,false,false,false,false,"unsorted","2003112940447412248","1570085416568750080","勝彦","hlfDhlqMKDrttrM","ガキー男同志でキモいだよ🤬🤬🤬🤬🤬😎😎　グッパイ ","ja","2025-12-22T14:38:35.000Z",true,"post","34847",127,992,55,30,167,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg","[""https://pbs.twimg.com/media/G8x8mteacAA3Bhy.jpg""]",
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2002720710431797385","1766320800",false,false,false,false,false,"unsorted","2002720710431797385","1570085416568750080","勝彦","hlfDhlqMKDrttrM","イスラエル🇮🇱何としても戦争がしたいんだな、まぁイスラエルの歴史をみれば仕方ないのかな、でもジィジィはあんまり戦争はみたくないな　😡😡😡😡😡😡😎😎　ガキーすこしは考えろ　グッパイ","ja","2025-12-21T12:40:00.000Z",,"quote","18099",2,77,0,0,7,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,"イスラエルがイラン再攻撃計画か、トランプ氏に説明へ＝報道 http://reut.rs/4pPF26Q http://reut.rs/4pPF26Q"
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2002369573233045629","1766237083",false,false,false,false,false,"unsorted","2002369573233045629","1570085416568750080","勝彦","hlfDhlqMKDrttrM","ジィジィもよくわかんないけど、中央アジアはロシアと中国に関係が深いらしいけど、高市総理頑張ってくれ、ただロシアと中国はだまってないだろうな、くそロシアとくそ中国はとんでもない国だから、いろいろあんだろうな　ガキー😎😎😎😎😎グッパイ","ja","2025-12-20T13:24:43.000Z",,"quote","15222",1,34,0,0,3,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,"木曜日の日カザフスタン首脳会談、昨日の「中央アジア＋日本」対話晩餐会に続いて、本日は中央アジア５か国との首脳会合やビジネスフォーラムを開催するとともに、タジキスタン、トルクメニスタン、キルギス、ウズベキスタンとの首脳会談も行いました。\n我が国は２００４年、他国に先駆けて「中央アジア＋日本」対話を立ち上げ、外相会合等を重ねてきましたが、首脳会合の開催は初となります。\n\n中央アジア５か国は、地政学上の重要性、経済安全保障上の重要性に加え、互恵的なビジネスチャンスという観点から、大きな戦略的意義と潜在性を有しております。\n今般の首脳会合の機会に、官民合わせて１５０件以上の文書が署名・披露されたことは、大変喜ばしいことです。\n\n中央アジア５か国の産業高度化を後押しして、日本との互恵的な協力関係を一層引き上げるべく、私から「ＣＡ＋ＪＡＤ（Central Asia plus Japan Dialogue）東京イニシアティブ」の立ち上げを宣言するとともに、５か国首脳との共同宣言として「東京宣言」を採択しました。\n\nグリーン・強靭化、コネクティビティ、人作りの３分野を中心に、互恵的なプロジェクトを推進してまいります。\n特に今回、カスピ海ルートを含むグローバル・サプライチェーンの円滑化支援や、「日本・中央アジアＡＩ協力パートナーシップ」を通じたＡＩ分野での連携を表明しました。\n\nまた、中央アジアは、エネルギー・鉱物資源を有する地域でもあります。\n特に、重要鉱物関連では供給源の多角化を通じ、グローバルなサプライチェーンの強靱化に向けた連携を強化してまいります。\n\nさらに、今後の経済関係への高い期待を踏まえ、これから５年間で総額３兆円規模の民間プロジェクト実施の目標を設定しました。\n中央アジア５か国の強みと日本企業の技術が結びつき、共通のリスク、社会課題解決を実現する、いわば「互恵的危機管理投資」を進めてまいります。"
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2002367123805360511","1766236499",true,false,false,false,false,"unsorted","2002367123805360511","1570085416568750080","勝彦","hlfDhlqMKDrttrM","久しぶりに赤ワインを飲んだ、いいワインらしいがジィジィにわサッパリわからん、まぁ酔っ払えばいいか、つまらん投稿した　🥃🥃🥃🥃🥵🥵🥵グッパイ ","ja","2025-12-20T13:14:59.000Z",false,"post","10745",4,175,5,4,19,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg","[""https://pbs.twimg.com/media/G8nWSa0bMAEOMd7.jpg""]",
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2001560320998015238","1766044142",false,false,false,false,false,"unsorted","2001560320998015238","1570085416568750080","勝彦","hlfDhlqMKDrttrM","ジィジィも同意見だわ、みんな暇なんだろう　😁😁😁😁😁😎😎グッパイ","ja","2025-12-18T07:49:02.000Z",,"quote","12221",0,39,0,1,2,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,"@YTMGS 結局ヒカキンは何が面白いんだ？みんなはヒカキンのどこに面白みを感じているんだ？マジで分からんから教えてくれ。"
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2001279260330434768","1765977132",true,false,false,false,false,"unsorted","2001279260330434768","1570085416568750080","勝彦","hlfDhlqMKDrttrM","誰だーいい気になってるガキは、ヒガキンかくそ頭きたガキー　🤬🤬🤬🤬🤬🤬グッパイ ","ja","2025-12-17T13:12:12.000Z",false,"post","9922",0,94,1,2,5,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg","[""https://pbs.twimg.com/media/G8X44dDbQAEN0Ua.jpg""]",
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2000215012502044869","1765723395",true,false,false,false,false,"unsorted","2000215012502044869","1570085416568750080","勝彦","hlfDhlqMKDrttrM","いいかげん酔ったからボチボチ寝るか、久しぶりにシャブリの白ワインなんか飲むと酔うな、でわ皆の衆😁😁😁🤤🤤🤤😎😎😎　グッパイ ","ja","2025-12-14T14:43:15.000Z",false,"post","11104",5,249,3,6,18,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg","[""https://pbs.twimg.com/media/G8Iw9CBboAAPMOh.jpg""]",
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/2000207396753567789","1765721580",true,false,false,false,false,"unsorted","2000207396753567789","1570085416568750080","勝彦","hlfDhlqMKDrttrM","わざわざ買いに行って、辛みそきん食べてみたまぁまぁ美味しかったかな、辛さもまぁまぁかな、世間が大騒ぎする程じゃないな、日清食品が製造してるわけだからそんなにハズレはないか、いずれにしても日清食品てヒガキンが儲かるだけジィジィはひがみ根性まっしぐら、いいかげんにしろ😡😡😡😎グッパイ ","ja","2025-12-14T14:13:00.000Z",false,"post","23676",26,678,36,19,57,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg","[""https://pbs.twimg.com/media/G8IqBvJbsAASa4S.jpg""]",
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/1999118007239668168","1765461849",true,false,false,false,false,"unsorted","1999118007239668168","1570085416568750080","勝彦","hlfDhlqMKDrttrM","ルイボス茶がなくなったんだで、ただのキンミヤ焼酎の水割り、さすがにチャイナの対応はやっぱりて感じだな、クソチャイナいいかげんにふざけるな🤬🤬🤬🤬🤬😎😎グッパイ ","ja","2025-12-11T14:04:09.000Z",false,"post","10359",0,134,5,5,11,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg","[""https://pbs.twimg.com/media/G75LO7abMAAsh5z.jpg""]",
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/1999115883395059814","1765461343",false,false,false,false,false,"unsorted","1999115883395059814","1570085416568750080","勝彦","hlfDhlqMKDrttrM","@youngboineverdq とんでもないガキー　グッパイ","ja","2025-12-11T13:55:43.000Z",,"reply","18151",14,831,6,4,48,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/1999115409090617463","1765461229",false,false,false,false,false,"unsorted","1999115409090617463","1570085416568750080","勝彦","hlfDhlqMKDrttrM","今年の漢字はクソガキだ、そういう事　グッパイガキー","ja","2025-12-11T13:53:49.000Z",,"quote","106193",61,1661,45,10,298,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,"【毎年恒例】12月12日に発表される「今年の漢字」 あなたの予想は？\n\n▽過去の「今年の漢字」\n2024年:「金」\n2023年:「税」\n2022年:「戦」\n2021年:「金」\n2020年:「密」\n2019年:「令」\n2018年:「災」\n2017年:「北」\n2016年:「金」\n2015年:「安」 "
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/1998763550987395190","1765377340",true,false,false,false,false,"unsorted","1998763550987395190","1570085416568750080","勝彦","hlfDhlqMKDrttrM","さてジィジィは酔っ払ったから、そろそろ寝るかな最近めっきり冷え込んでるから、ちゅっと風邪🤧ぎみ、貧乏人は相変わらずきついよ、高市総理早く減税してくれー　😭😭😭😭😭😭😎😎　グッパイ ","ja","2025-12-10T14:35:40.000Z",false,"post","12340",5,291,10,5,30,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg","[""https://pbs.twimg.com/media/G70I20HagAA4jk1.jpg""]",
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/1998729721706692692","1765369274",true,false,false,false,false,"unsorted","1998729721706692692","1570085416568750080","勝彦","hlfDhlqMKDrttrM","ガキー　知ったかばりして訳わからん発信するな😡😡😡😡😡😡😡😤😤　グッパイ ","ja","2025-12-10T12:21:14.000Z",false,"post","12095",5,136,1,0,8,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg","[""https://pbs.twimg.com/media/G7zqFg4bwAAjDYr.jpg""]",
"1910278629000712192","https://x.com/hlfDhlqMKDrttrM/status/1998711248226234876","1765364870",false,false,false,false,false,"unsorted","1998711248226234876","1570085416568750080","勝彦","hlfDhlqMKDrttrM","ヒガキンは東京駅のラーメン🍜屋を来年2月に閉店するみたいだな、ジィジィはどうでもいいけど、その後冷凍ミソキンを通販で売るんだとよ、しかも1200円　配送料1200円合わせて2400円　ガキーふざけるな結局金儲けかい、いいかげんにしろ🤬🤬🤬🤬🤬🤬🤬😎😎😎😎　グッパイ","ja","2025-12-10T11:07:50.000Z",,"post","9853",2,154,4,2,20,"https://pbs.twimg.com/profile_images/1875257285431455745/4Kfv7t7Z_normal.jpg",,
